Protein Group,Protein ID,Accession,Significance,Coverage (%),#Peptides,#Unique,PTM,S1_0 Area,S1_075 Area,S1_150 Area,S1_225 Area,S1_3 Area,S1_375 Area,S1_450 Area,S1_525 Area,S1_6 Area,S1_620 Area,S1_0 Area (top-3 peptides),S1_075 Area (top-3 peptides),S1_150 Area (top-3 peptides),S1_225 Area (top-3 peptides),S1_3 Area (top-3 peptides),S1_375 Area (top-3 peptides),S1_450 Area (top-3 peptides),S1_525 Area (top-3 peptides),S1_6 Area (top-3 peptides),S1_620 Area (top-3 peptides),Sample Profile (Ratio),0 Area,075 Area,150 Area,225 Area,3 Area,375 Area,450 Area,525 Area,6 Area,620 Area,0 Area (top-3 peptides),075 Area (top-3 peptides),150 Area (top-3 peptides),225 Area (top-3 peptides),3 Area (top-3 peptides),375 Area (top-3 peptides),450 Area (top-3 peptides),525 Area (top-3 peptides),6 Area (top-3 peptides),620 Area (top-3 peptides),Group Profile (Ratio),Avg. Mass,Description
156,348,O95071|UBR5_HUMAN,1.62,0,1,1,Pyro-glu from Q,1.2066E3,1.5176E3,1.5547E3,1.5581E3,1.4539E3,1.201E3,1.8748E3,1.7629E3,1.5767E3,1.8414E3,1.2066E3,1.5176E3,1.5547E3,1.5581E3,1.4539E3,1.201E3,1.8748E3,1.7629E3,1.5767E3,1.8414E3,1.00:1.26:1.29:1.29:1.20:1.00:1.55:1.46:1.31:1.53,1.2066E3,1.5176E3,1.5547E3,1.5581E3,1.4539E3,1.201E3,1.8748E3,1.7629E3,1.5767E3,1.8414E3,1.2066E3,1.5176E3,1.5547E3,1.5581E3,1.4539E3,1.201E3,1.8748E3,1.7629E3,1.5767E3,1.8414E3,1.00:1.26:1.29:1.29:1.20:1.00:1.55:1.46:1.31:1.53,309352,E3 ubiquitin-protein ligase UBR5 OS=Homo sapiens OX=9606 GN=UBR5 PE=1 SV=2
118,168,P01709|LV208_HUMAN,1.56,14,2,1,,2.126E4,1.2423E4,1.4207E4,1.4596E4,1.6884E4,1.596E4,1.4464E4,1.5011E4,1.6952E4,1.4416E4,2.126E4,1.2423E4,1.4207E4,1.4596E4,1.6884E4,1.596E4,1.4464E4,1.5011E4,1.6952E4,1.4416E4,1.00:0.58:0.67:0.69:0.79:0.75:0.68:0.71:0.80:0.68,2.126E4,1.2423E4,1.4207E4,1.4596E4,1.6884E4,1.596E4,1.4464E4,1.5011E4,1.6952E4,1.4416E4,2.126E4,1.2423E4,1.4207E4,1.4596E4,1.6884E4,1.596E4,1.4464E4,1.5011E4,1.6952E4,1.4416E4,1.00:0.58:0.67:0.69:0.79:0.75:0.68:0.71:0.80:0.68,12382,Immunoglobulin lambda variable 2-8 OS=Homo sapiens OX=9606 GN=IGLV2-8 PE=1 SV=2
94,108,P01700|LV147_HUMAN,1.50,32,3,2,Pyro-glu from Q,2.1982E4,2.7734E4,2.3704E4,2.564E4,2.4852E4,2.4921E4,2.6476E4,2.5508E4,2.4659E4,2.6084E4,2.1982E4,2.7734E4,2.3704E4,2.564E4,2.4852E4,2.4921E4,2.6476E4,2.5508E4,2.4659E4,2.6084E4,1.00:1.26:1.08:1.17:1.13:1.13:1.20:1.16:1.12:1.19,2.1982E4,2.7734E4,2.3704E4,2.564E4,2.4852E4,2.4921E4,2.6476E4,2.5508E4,2.4659E4,2.6084E4,2.1982E4,2.7734E4,2.3704E4,2.564E4,2.4852E4,2.4921E4,2.6476E4,2.5508E4,2.4659E4,2.6084E4,1.00:1.26:1.08:1.17:1.13:1.13:1.20:1.16:1.12:1.19,12284,Immunoglobulin lambda variable 1-47 OS=Homo sapiens OX=9606 GN=IGLV1-47 PE=1 SV=2
137,262,Q13733|AT1A4_HUMAN,1.49,1,1,1,,1.9653E3,2.1075E3,1.6972E3,1.7564E3,2.7193E3,2.8281E3,2.3328E3,2.1064E3,1.7068E3,1.9745E3,1.9653E3,2.1075E3,1.6972E3,1.7564E3,2.7193E3,2.8281E3,2.3328E3,2.1064E3,1.7068E3,1.9745E3,1.00:1.07:0.86:0.89:1.38:1.44:1.19:1.07:0.87:1.00,1.9653E3,2.1075E3,1.6972E3,1.7564E3,2.7193E3,2.8281E3,2.3328E3,2.1064E3,1.7068E3,1.9745E3,1.9653E3,2.1075E3,1.6972E3,1.7564E3,2.7193E3,2.8281E3,2.3328E3,2.1064E3,1.7068E3,1.9745E3,1.00:1.07:0.86:0.89:1.38:1.44:1.19:1.07:0.87:1.00,114166,Sodium/potassium-transporting ATPase subunit alpha-4 OS=Homo sapiens OX=9606 GN=ATP1A4 PE=1 SV=3
72,80,A0A087WSY6|KVD15_HUMAN,1.46,48,4,1,,8.4674E2,1.2735E3,9.5409E2,1.1873E3,1.3662E3,1.3787E3,1.3995E3,1.3037E3,9.2942E2,1.3042E3,8.4674E2,1.2735E3,9.5409E2,1.1873E3,1.3662E3,1.3787E3,1.3995E3,1.3037E3,9.2942E2,1.3042E3,1.00:1.50:1.13:1.40:1.61:1.63:1.65:1.54:1.10:1.54,8.4674E2,1.2735E3,9.5409E2,1.1873E3,1.3662E3,1.3787E3,1.3995E3,1.3037E3,9.2942E2,1.3042E3,8.4674E2,1.2735E3,9.5409E2,1.1873E3,1.3662E3,1.3787E3,1.3995E3,1.3037E3,9.2942E2,1.3042E3,1.00:1.50:1.13:1.40:1.61:1.63:1.65:1.54:1.10:1.54,12534,Immunoglobulin kappa variable 3D-15 OS=Homo sapiens OX=9606 GN=IGKV3D-15 PE=3 SV=6
103,202,P0DOX4|IGE_HUMAN,1.45,2,1,1,Pyro-glu from Q,5.0538E3,5.6912E3,5.2589E3,4.7688E3,6.5182E3,7.6332E3,7.7669E3,6.7029E3,6.6761E3,6.1137E3,5.0538E3,5.6912E3,5.2589E3,4.7688E3,6.5182E3,7.6332E3,7.7669E3,6.7029E3,6.6761E3,6.1137E3,1.00:1.13:1.04:0.94:1.29:1.51:1.54:1.33:1.32:1.21,5.0538E3,5.6912E3,5.2589E3,4.7688E3,6.5182E3,7.6332E3,7.7669E3,6.7029E3,6.6761E3,6.1137E3,5.0538E3,5.6912E3,5.2589E3,4.7688E3,6.5182E3,7.6332E3,7.7669E3,6.7029E3,6.6761E3,6.1137E3,1.00:1.13:1.04:0.94:1.29:1.51:1.54:1.33:1.32:1.21,60323,Immunoglobulin epsilon heavy chain OS=Homo sapiens OX=9606 PE=1 SV=1
60,78,A0A0B4J1X5|HV374_HUMAN,1.43,41,5,1,Carbamidomethylation; Iodination,4.6643E3,5.9827E3,4.4018E3,5.4659E3,6.7804E3,7.1641E3,6.5736E3,6.2172E3,5.2847E3,6.3919E3,4.6643E3,5.9827E3,4.4018E3,5.4659E3,6.7804E3,7.1641E3,6.5736E3,6.2172E3,5.2847E3,6.3919E3,1.00:1.28:0.94:1.17:1.45:1.54:1.41:1.33:1.13:1.37,4.6643E3,5.9827E3,4.4018E3,5.4659E3,6.7804E3,7.1641E3,6.5736E3,6.2172E3,5.2847E3,6.3919E3,4.6643E3,5.9827E3,4.4018E3,5.4659E3,6.7804E3,7.1641E3,6.5736E3,6.2172E3,5.2847E3,6.3919E3,1.00:1.28:0.94:1.17:1.45:1.54:1.41:1.33:1.13:1.37,12840,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1
95,128,A0A0B4J1V6|HV373_HUMAN,1.41,22,2,1,,1.9858E3,1.8782E3,1.4959E3,1.5759E3,1.6912E3,1.8552E3,1.3001E3,1.8375E3,1.5879E3,1.9979E3,1.9858E3,1.8782E3,1.4959E3,1.5759E3,1.6912E3,1.8552E3,1.3001E3,1.8375E3,1.5879E3,1.9979E3,1.00:0.95:0.75:0.79:0.85:0.93:0.65:0.93:0.80:1.01,1.9858E3,1.8782E3,1.4959E3,1.5759E3,1.6912E3,1.8552E3,1.3001E3,1.8375E3,1.5879E3,1.9979E3,1.9858E3,1.8782E3,1.4959E3,1.5759E3,1.6912E3,1.8552E3,1.3001E3,1.8375E3,1.5879E3,1.9979E3,1.00:0.95:0.75:0.79:0.85:0.93:0.65:0.93:0.80:1.01,12858,Immunoglobulin heavy variable 3-73 OS=Homo sapiens OX=9606 GN=IGHV3-73 PE=3 SV=1
80,136,A0A0C4DH72|KV106_HUMAN,1.32,29,3,1,,1.1174E4,1.2771E4,1.1547E4,1.2108E4,1.1541E4,1.1545E4,1.1149E4,1.1844E4,1.1026E4,1.0914E4,1.1174E4,1.2771E4,1.1547E4,1.2108E4,1.1541E4,1.1545E4,1.1149E4,1.1844E4,1.1026E4,1.0914E4,1.00:1.14:1.03:1.08:1.03:1.03:1.00:1.06:0.99:0.98,1.1174E4,1.2771E4,1.1547E4,1.2108E4,1.1541E4,1.1545E4,1.1149E4,1.1844E4,1.1026E4,1.0914E4,1.1174E4,1.2771E4,1.1547E4,1.2108E4,1.1541E4,1.1545E4,1.1149E4,1.1844E4,1.1026E4,1.0914E4,1.00:1.14:1.03:1.08:1.03:1.03:1.00:1.06:0.99:0.98,12697,Immunoglobulin kappa variable 1-6 OS=Homo sapiens OX=9606 GN=IGKV1-6 PE=3 SV=1
167,309,Q7Z2K8|GRIN1_HUMAN,1.32,1,1,1,,3.4422E3,4.6495E3,3.4404E3,3.8864E3,5.1054E3,5.4486E3,4.3911E3,5.0593E3,4.5734E3,4.6998E3,3.4422E3,4.6495E3,3.4404E3,3.8864E3,5.1054E3,5.4486E3,4.3911E3,5.0593E3,4.5734E3,4.6998E3,1.00:1.35:1.00:1.13:1.48:1.58:1.28:1.47:1.33:1.37,3.4422E3,4.6495E3,3.4404E3,3.8864E3,5.1054E3,5.4486E3,4.3911E3,5.0593E3,4.5734E3,4.6998E3,3.4422E3,4.6495E3,3.4404E3,3.8864E3,5.1054E3,5.4486E3,4.3911E3,5.0593E3,4.5734E3,4.6998E3,1.00:1.35:1.00:1.13:1.48:1.58:1.28:1.47:1.33:1.37,102399,G protein-regulated inducer of neurite outgrowth 1 OS=Homo sapiens OX=9606 GN=GPRIN1 PE=1 SV=2
185,333,Q5SQH8|CF136_HUMAN,1.31,4,1,1,,8.1759E3,7.8125E3,6.8625E3,7.1827E3,8.3069E3,8.3908E3,8.24E3,9.1588E3,1.0112E4,1.0802E4,8.1759E3,7.8125E3,6.8625E3,7.1827E3,8.3069E3,8.3908E3,8.24E3,9.1588E3,1.0112E4,1.0802E4,1.00:0.96:0.84:0.88:1.02:1.03:1.01:1.12:1.24:1.32,8.1759E3,7.8125E3,6.8625E3,7.1827E3,8.3069E3,8.3908E3,8.24E3,9.1588E3,1.0112E4,1.0802E4,8.1759E3,7.8125E3,6.8625E3,7.1827E3,8.3069E3,8.3908E3,8.24E3,9.1588E3,1.0112E4,1.0802E4,1.00:0.96:0.84:0.88:1.02:1.03:1.01:1.12:1.24:1.32,35794,Uncharacterized protein C6orf136 OS=Homo sapiens OX=9606 GN=C6orf136 PE=2 SV=1
164,414,Q52LR7|EPC2_HUMAN,1.28,1,1,1,,2.1926E3,3.2695E3,2.3018E3,2.8933E3,3.4233E3,3.3934E3,3.0782E3,3.2491E3,2.9529E3,3.0764E3,2.1926E3,3.2695E3,2.3018E3,2.8933E3,3.4233E3,3.3934E3,3.0782E3,3.2491E3,2.9529E3,3.0764E3,1.00:1.49:1.05:1.32:1.56:1.55:1.40:1.48:1.35:1.40,2.1926E3,3.2695E3,2.3018E3,2.8933E3,3.4233E3,3.3934E3,3.0782E3,3.2491E3,2.9529E3,3.0764E3,2.1926E3,3.2695E3,2.3018E3,2.8933E3,3.4233E3,3.3934E3,3.0782E3,3.2491E3,2.9529E3,3.0764E3,1.00:1.49:1.05:1.32:1.56:1.55:1.40:1.48:1.35:1.40,91095,Enhancer of polycomb homolog 2 OS=Homo sapiens OX=9606 GN=EPC2 PE=1 SV=2
189,374,P14923|PLAK_HUMAN,1.25,1,1,1,,4.2373E4,5.5453E4,4.8116E4,5.6752E4,5.5314E4,5.724E4,5.9128E4,5.2799E4,5.319E4,5.6849E4,4.2373E4,5.5453E4,4.8116E4,5.6752E4,5.5314E4,5.724E4,5.9128E4,5.2799E4,5.319E4,5.6849E4,1.00:1.31:1.14:1.34:1.31:1.35:1.40:1.25:1.26:1.34,4.2373E4,5.5453E4,4.8116E4,5.6752E4,5.5314E4,5.724E4,5.9128E4,5.2799E4,5.319E4,5.6849E4,4.2373E4,5.5453E4,4.8116E4,5.6752E4,5.5314E4,5.724E4,5.9128E4,5.2799E4,5.319E4,5.6849E4,1.00:1.31:1.14:1.34:1.31:1.35:1.40:1.25:1.26:1.34,81745,Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3
152,444,Q9BYE9|CDHR2_HUMAN,1.22,1,1,1,,8.1734E3,8.5961E3,6.9457E3,7.6209E3,9.1041E3,9.5653E3,8.9048E3,1.049E4,9.7617E3,1.0027E4,8.1734E3,8.5961E3,6.9457E3,7.6209E3,9.1041E3,9.5653E3,8.9048E3,1.049E4,9.7617E3,1.0027E4,1.00:1.05:0.85:0.93:1.11:1.17:1.09:1.28:1.19:1.23,8.1734E3,8.5961E3,6.9457E3,7.6209E3,9.1041E3,9.5653E3,8.9048E3,1.049E4,9.7617E3,1.0027E4,8.1734E3,8.5961E3,6.9457E3,7.6209E3,9.1041E3,9.5653E3,8.9048E3,1.049E4,9.7617E3,1.0027E4,1.00:1.05:0.85:0.93:1.11:1.17:1.09:1.28:1.19:1.23,141542,Cadherin-related family member 2 OS=Homo sapiens OX=9606 GN=CDHR2 PE=1 SV=2
7,48,P0DOX7|IGK_HUMAN,1.18,58,16,1,Carbamidomethylation; Iodination; Di-Iodination,1.8171E4,2.4083E4,1.8467E4,1.9174E4,2.54E4,2.7641E4,2.5923E4,2.6479E4,2.138E4,2.2506E4,1.8171E4,2.4083E4,1.8467E4,1.9174E4,2.54E4,2.7641E4,2.5923E4,2.6479E4,2.138E4,2.2506E4,1.00:1.33:1.02:1.06:1.40:1.52:1.43:1.46:1.18:1.24,1.8171E4,2.4083E4,1.8467E4,1.9174E4,2.54E4,2.7641E4,2.5923E4,2.6479E4,2.138E4,2.2506E4,1.8171E4,2.4083E4,1.8467E4,1.9174E4,2.54E4,2.7641E4,2.5923E4,2.6479E4,2.138E4,2.2506E4,1.00:1.33:1.02:1.06:1.40:1.52:1.43:1.46:1.18:1.24,23379,Immunoglobulin kappa light chain OS=Homo sapiens OX=9606 PE=1 SV=1
127,224,A0A075B6I9|LV746_HUMAN,1.06,8,1,1,,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,1.00:1.22:1.09:1.16:1.14:1.12:1.33:1.36:1.35:1.46,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,1.00:1.22:1.09:1.16:1.14:1.12:1.33:1.36:1.35:1.46,12468,Immunoglobulin lambda variable 7-46 OS=Homo sapiens OX=9606 GN=IGLV7-46 PE=3 SV=4
127,225,P04211|LV743_HUMAN,1.06,8,1,1,,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,1.00:1.22:1.09:1.16:1.14:1.12:1.33:1.36:1.35:1.46,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,4.3743E3,5.3557E3,4.7571E3,5.0608E3,4.9921E3,4.8908E3,5.7994E3,5.9474E3,5.9259E3,6.3975E3,1.00:1.22:1.09:1.16:1.14:1.12:1.33:1.36:1.35:1.46,12451,Immunoglobulin lambda variable 7-43 OS=Homo sapiens OX=9606 GN=IGLV7-43 PE=3 SV=2
81,153,A0A075B6H7|KV37_HUMAN,0.97,23,2,1,Iodination,2.082E3,2.6551E3,2.347E3,2.457E3,2.426E3,2.6438E3,2.9534E3,2.6693E3,2.6506E3,2.4145E3,2.082E3,2.6551E3,2.347E3,2.457E3,2.426E3,2.6438E3,2.9534E3,2.6693E3,2.6506E3,2.4145E3,1.00:1.28:1.13:1.18:1.17:1.27:1.42:1.28:1.27:1.16,2.082E3,2.6551E3,2.347E3,2.457E3,2.426E3,2.6438E3,2.9534E3,2.6693E3,2.6506E3,2.4145E3,2.082E3,2.6551E3,2.347E3,2.457E3,2.426E3,2.6438E3,2.9534E3,2.6693E3,2.6506E3,2.4145E3,1.00:1.28:1.13:1.18:1.17:1.27:1.42:1.28:1.27:1.16,12783,Probable non-functional immunoglobulin kappa variable 3-7 OS=Homo sapiens OX=9606 GN=IGKV3-7 PE=1 SV=1
135,255,P15814|IGLL1_HUMAN,0.97,4,1,1,,1.835E4,1.984E4,1.6656E4,2.0162E4,2.2967E4,2.3346E4,2.0672E4,2.2661E4,2.1094E4,2.1948E4,1.835E4,1.984E4,1.6656E4,2.0162E4,2.2967E4,2.3346E4,2.0672E4,2.2661E4,2.1094E4,2.1948E4,1.00:1.08:0.91:1.10:1.25:1.27:1.13:1.23:1.15:1.20,1.835E4,1.984E4,1.6656E4,2.0162E4,2.2967E4,2.3346E4,2.0672E4,2.2661E4,2.1094E4,2.1948E4,1.835E4,1.984E4,1.6656E4,2.0162E4,2.2967E4,2.3346E4,2.0672E4,2.2661E4,2.1094E4,2.1948E4,1.00:1.08:0.91:1.10:1.25:1.27:1.13:1.23:1.15:1.20,22963,Immunoglobulin lambda-like polypeptide 1 OS=Homo sapiens OX=9606 GN=IGLL1 PE=1 SV=1
119,169,P01706|LV211_HUMAN,0.95,13,2,1,Pyro-glu from Q,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.00:1.05:0.85:1.05:1.02:1.15:1.20:1.19:1.16:0.99,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.00:1.05:0.85:1.05:1.02:1.15:1.20:1.19:1.16:0.99,12644,Immunoglobulin lambda variable 2-11 OS=Homo sapiens OX=9606 GN=IGLV2-11 PE=1 SV=2
162,315,O14513|NCKP5_HUMAN,0.95,0,1,1,Pyro-glu from Q,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.00:1.05:0.85:1.05:1.02:1.15:1.20:1.19:1.16:0.99,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.7237E3,1.805E3,1.4578E3,1.8063E3,1.7613E3,1.9739E3,2.0679E3,2.0563E3,2.0018E3,1.7095E3,1.00:1.05:0.85:1.05:1.02:1.15:1.20:1.19:1.16:0.99,208536,Nck-associated protein 5 OS=Homo sapiens OX=9606 GN=NCKAP5 PE=1 SV=2
179,393,Q7Z5P9|MUC19_HUMAN,0.95,0,1,1,,3.5145E3,4.9421E3,4.1332E3,4.4803E3,4.1166E3,3.8675E3,3.7216E3,4.0577E3,4.0353E3,4.2917E3,3.5145E3,4.9421E3,4.1332E3,4.4803E3,4.1166E3,3.8675E3,3.7216E3,4.0577E3,4.0353E3,4.2917E3,1.00:1.41:1.18:1.27:1.17:1.10:1.06:1.15:1.15:1.22,3.5145E3,4.9421E3,4.1332E3,4.4803E3,4.1166E3,3.8675E3,3.7216E3,4.0577E3,4.0353E3,4.2917E3,3.5145E3,4.9421E3,4.1332E3,4.4803E3,4.1166E3,3.8675E3,3.7216E3,4.0577E3,4.0353E3,4.2917E3,1.00:1.41:1.18:1.27:1.17:1.10:1.06:1.15:1.15:1.22,805275,Mucin-19 OS=Homo sapiens OX=9606 GN=MUC19 PE=1 SV=3
143,290,Q2KHR3|QSER1_HUMAN,0.92,1,1,1,,1.1434E4,1.1964E4,1.129E4,1.1582E4,1.4171E4,1.2187E4,1.4878E4,1.242E4,1.2111E4,1.0693E4,1.1434E4,1.1964E4,1.129E4,1.1582E4,1.4171E4,1.2187E4,1.4878E4,1.242E4,1.2111E4,1.0693E4,1.00:1.05:0.99:1.01:1.24:1.07:1.30:1.09:1.06:0.94,1.1434E4,1.1964E4,1.129E4,1.1582E4,1.4171E4,1.2187E4,1.4878E4,1.242E4,1.2111E4,1.0693E4,1.1434E4,1.1964E4,1.129E4,1.1582E4,1.4171E4,1.2187E4,1.4878E4,1.242E4,1.2111E4,1.0693E4,1.00:1.05:0.99:1.01:1.24:1.07:1.30:1.09:1.06:0.94,189971,Glutamine and serine-rich protein 1 OS=Homo sapiens OX=9606 GN=QSER1 PE=1 SV=3
157,402,Q96AC6|KIFC2_HUMAN,0.91,1,1,1,Pyro-glu from Q,1.1922E4,1.4807E4,1.1805E4,1.4598E4,1.4649E4,1.6305E4,1.5074E4,1.4664E4,1.4337E4,1.5229E4,1.1922E4,1.4807E4,1.1805E4,1.4598E4,1.4649E4,1.6305E4,1.5074E4,1.4664E4,1.4337E4,1.5229E4,1.00:1.24:0.99:1.22:1.23:1.37:1.26:1.23:1.20:1.28,1.1922E4,1.4807E4,1.1805E4,1.4598E4,1.4649E4,1.6305E4,1.5074E4,1.4664E4,1.4337E4,1.5229E4,1.1922E4,1.4807E4,1.1805E4,1.4598E4,1.4649E4,1.6305E4,1.5074E4,1.4664E4,1.4337E4,1.5229E4,1.00:1.24:0.99:1.22:1.23:1.37:1.26:1.23:1.20:1.28,90147,Kinesin-like protein KIFC2 OS=Homo sapiens OX=9606 GN=KIFC2 PE=2 SV=1
126,222,A0A075B6H9|LV469_HUMAN,0.77,16,1,1,Pyro-glu from Q,1.7342E3,1.8961E3,1.6859E3,1.9038E3,2.0176E3,2.0958E3,1.913E3,2.0626E3,1.5739E3,1.8277E3,1.7342E3,1.8961E3,1.6859E3,1.9038E3,2.0176E3,2.0958E3,1.913E3,2.0626E3,1.5739E3,1.8277E3,1.00:1.09:0.97:1.10:1.16:1.21:1.10:1.19:0.91:1.05,1.7342E3,1.8961E3,1.6859E3,1.9038E3,2.0176E3,2.0958E3,1.913E3,2.0626E3,1.5739E3,1.8277E3,1.7342E3,1.8961E3,1.6859E3,1.9038E3,2.0176E3,2.0958E3,1.913E3,2.0626E3,1.5739E3,1.8277E3,1.00:1.09:0.97:1.10:1.16:1.21:1.10:1.19:0.91:1.05,12773,Immunoglobulin lambda variable 4-69 OS=Homo sapiens OX=9606 GN=IGLV4-69 PE=1 SV=1
56,95,P01772|HV333_HUMAN,0.77,36,4,1,Carbamidomethylation; Oxidation (M); Pyro-glu from Q; Iodination,3.2194E4,3.88E4,3.3261E4,3.6655E4,3.7978E4,4.1875E4,4.1678E4,4.1776E4,4.0599E4,3.8361E4,3.2194E4,3.88E4,3.3261E4,3.6655E4,3.7978E4,4.1875E4,4.1678E4,4.1776E4,4.0599E4,3.8361E4,1.00:1.21:1.03:1.14:1.18:1.30:1.29:1.30:1.26:1.19,3.2194E4,3.88E4,3.3261E4,3.6655E4,3.7978E4,4.1875E4,4.1678E4,4.1776E4,4.0599E4,3.8361E4,3.2194E4,3.88E4,3.3261E4,3.6655E4,3.7978E4,4.1875E4,4.1678E4,4.1776E4,4.0599E4,3.8361E4,1.00:1.21:1.03:1.14:1.18:1.30:1.29:1.30:1.26:1.19,13074,Immunoglobulin heavy variable 3-33 OS=Homo sapiens OX=9606 GN=IGHV3-33 PE=1 SV=2
113,120,P01703|LV140_HUMAN,0.66,21,2,1,Pyro-glu from Q,1.51E4,1.9293E4,1.5629E4,1.6517E4,1.8481E4,1.8704E4,1.9108E4,1.7831E4,1.7282E4,1.8027E4,1.51E4,1.9293E4,1.5629E4,1.6517E4,1.8481E4,1.8704E4,1.9108E4,1.7831E4,1.7282E4,1.8027E4,1.00:1.28:1.04:1.09:1.22:1.24:1.27:1.18:1.14:1.19,1.51E4,1.9293E4,1.5629E4,1.6517E4,1.8481E4,1.8704E4,1.9108E4,1.7831E4,1.7282E4,1.8027E4,1.51E4,1.9293E4,1.5629E4,1.6517E4,1.8481E4,1.8704E4,1.9108E4,1.7831E4,1.7282E4,1.8027E4,1.00:1.28:1.04:1.09:1.22:1.24:1.27:1.18:1.14:1.19,12302,Immunoglobulin lambda variable 1-40 OS=Homo sapiens OX=9606 GN=IGLV1-40 PE=1 SV=2
