Protein Group,Protein ID,Accession,Significance,Coverage (%),#Peptides,#Unique,PTM,s3_0 Area,s3_075 Area,s3_150 Area,s3_225 Area,s3_3 Area,s3_375 Area,s3_450 Area,s3_525 Area,s3_6 Area,s3_620 Area,s3_0 Area (top-3 peptides),s3_075 Area (top-3 peptides),s3_150 Area (top-3 peptides),s3_225 Area (top-3 peptides),s3_3 Area (top-3 peptides),s3_375 Area (top-3 peptides),s3_450 Area (top-3 peptides),s3_525 Area (top-3 peptides),s3_6 Area (top-3 peptides),s3_620 Area (top-3 peptides),Sample Profile (Ratio),0 Area,075 Area,150 Area,225 Area,3 Area,375 Area,450 Area,525 Area,6 Area,620 Area,0 Area (top-3 peptides),075 Area (top-3 peptides),150 Area (top-3 peptides),225 Area (top-3 peptides),3 Area (top-3 peptides),375 Area (top-3 peptides),450 Area (top-3 peptides),525 Area (top-3 peptides),6 Area (top-3 peptides),620 Area (top-3 peptides),Group Profile (Ratio),Avg. Mass,Description
92,111,P01700|LV147_HUMAN,1.44,32,4,2,Pyro-glu from Q,2.5762E4,2.2931E4,2.2563E4,2.2753E4,2.218E4,2.1564E4,2.1231E4,2.0483E4,2.3571E4,2.3449E4,2.5762E4,2.2931E4,2.2563E4,2.2753E4,2.218E4,2.1564E4,2.1231E4,2.0483E4,2.3571E4,2.3449E4,1.00:0.89:0.88:0.88:0.86:0.84:0.82:0.80:0.91:0.91,2.5762E4,2.2931E4,2.2563E4,2.2753E4,2.218E4,2.1564E4,2.1231E4,2.0483E4,2.3571E4,2.3449E4,2.5762E4,2.2931E4,2.2563E4,2.2753E4,2.218E4,2.1564E4,2.1231E4,2.0483E4,2.3571E4,2.3449E4,1.00:0.89:0.88:0.88:0.86:0.84:0.82:0.80:0.91:0.91,12284,Immunoglobulin lambda variable 1-47 OS=Homo sapiens OX=9606 GN=IGLV1-47 PE=1 SV=2
142,329,Q5JRA6|TGO1_HUMAN,1.38,1,1,1,Carbamidomethylation,2.0914E3,1.9536E3,2.316E3,2.6974E3,2.3846E3,2.0962E3,2.1168E3,2.3385E3,2.6767E3,3.0328E3,2.0914E3,1.9536E3,2.316E3,2.6974E3,2.3846E3,2.0962E3,2.1168E3,2.3385E3,2.6767E3,3.0328E3,1.00:0.93:1.11:1.29:1.14:1.00:1.01:1.12:1.28:1.45,2.0914E3,1.9536E3,2.316E3,2.6974E3,2.3846E3,2.0962E3,2.1168E3,2.3385E3,2.6767E3,3.0328E3,2.0914E3,1.9536E3,2.316E3,2.6974E3,2.3846E3,2.0962E3,2.1168E3,2.3385E3,2.6767E3,3.0328E3,1.00:0.93:1.11:1.29:1.14:1.00:1.01:1.12:1.28:1.45,213700,Transport and Golgi organization protein 1 homolog OS=Homo sapiens OX=9606 GN=MIA3 PE=1 SV=1
110,168,O95445|APOM_HUMAN,1.35,9,2,2,Carbamidomethylation,5.9256E3,5.602E3,5.5588E3,5.9092E3,6.0172E3,5.7077E3,5.3006E3,5.464E3,6.041E3,6.4432E3,5.9256E3,5.602E3,5.5588E3,5.9092E3,6.0172E3,5.7077E3,5.3006E3,5.464E3,6.041E3,6.4432E3,1.00:0.95:0.94:1.00:1.02:0.96:0.89:0.92:1.02:1.09,5.9256E3,5.602E3,5.5588E3,5.9092E3,6.0172E3,5.7077E3,5.3006E3,5.464E3,6.041E3,6.4432E3,5.9256E3,5.602E3,5.5588E3,5.9092E3,6.0172E3,5.7077E3,5.3006E3,5.464E3,6.041E3,6.4432E3,1.00:0.95:0.94:1.00:1.02:0.96:0.89:0.92:1.02:1.09,21253,Apolipoprotein M OS=Homo sapiens OX=9606 GN=APOM PE=1 SV=2
172,402,Q9UK97|FBX9_HUMAN,1.29,2,1,1,,3.8987E3,4.18E3,3.1801E3,3.0712E3,3.5225E3,4.3067E3,4.1439E3,4.3599E3,3.4383E3,2.8607E3,3.8987E3,4.18E3,3.1801E3,3.0712E3,3.5225E3,4.3067E3,4.1439E3,4.3599E3,3.4383E3,2.8607E3,1.00:1.07:0.82:0.79:0.90:1.10:1.06:1.12:0.88:0.73,3.8987E3,4.18E3,3.1801E3,3.0712E3,3.5225E3,4.3067E3,4.1439E3,4.3599E3,3.4383E3,2.8607E3,3.8987E3,4.18E3,3.1801E3,3.0712E3,3.5225E3,4.3067E3,4.1439E3,4.3599E3,3.4383E3,2.8607E3,1.00:1.07:0.82:0.79:0.90:1.10:1.06:1.12:0.88:0.73,52329,F-box only protein 9 OS=Homo sapiens OX=9606 GN=FBXO9 PE=1 SV=1
71,132,A0A075B6H7|KV37_HUMAN,1.22,23,2,1,Iodination,2.9417E3,2.6952E3,2.2911E3,2.4202E3,2.5467E3,2.2835E3,2.1231E3,1.9239E3,2.411E3,1.9711E3,2.9417E3,2.6952E3,2.2911E3,2.4202E3,2.5467E3,2.2835E3,2.1231E3,1.9239E3,2.411E3,1.9711E3,1.00:0.92:0.78:0.82:0.87:0.78:0.72:0.65:0.82:0.67,2.9417E3,2.6952E3,2.2911E3,2.4202E3,2.5467E3,2.2835E3,2.1231E3,1.9239E3,2.411E3,1.9711E3,2.9417E3,2.6952E3,2.2911E3,2.4202E3,2.5467E3,2.2835E3,2.1231E3,1.9239E3,2.411E3,1.9711E3,1.00:0.92:0.78:0.82:0.87:0.78:0.72:0.65:0.82:0.67,12783,Probable non-functional immunoglobulin kappa variable 3-7 OS=Homo sapiens OX=9606 GN=IGKV3-7 PE=1 SV=1
127,255,P15814|IGLL1_HUMAN,1.20,4,1,1,,2.1164E4,1.7012E4,1.5398E4,1.7274E4,1.9631E4,2.3321E4,1.6411E4,1.6832E4,1.7211E4,1.6725E4,2.1164E4,1.7012E4,1.5398E4,1.7274E4,1.9631E4,2.3321E4,1.6411E4,1.6832E4,1.7211E4,1.6725E4,1.00:0.80:0.73:0.82:0.93:1.10:0.78:0.80:0.81:0.79,2.1164E4,1.7012E4,1.5398E4,1.7274E4,1.9631E4,2.3321E4,1.6411E4,1.6832E4,1.7211E4,1.6725E4,2.1164E4,1.7012E4,1.5398E4,1.7274E4,1.9631E4,2.3321E4,1.6411E4,1.6832E4,1.7211E4,1.6725E4,1.00:0.80:0.73:0.82:0.93:1.10:0.78:0.80:0.81:0.79,22963,Immunoglobulin lambda-like polypeptide 1 OS=Homo sapiens OX=9606 GN=IGLL1 PE=1 SV=1
61,67,A0A0B4J1X5|HV374_HUMAN,1.20,47,6,1,Carbamidomethylation; Iodination,7.375E3,6.2602E3,5.1237E3,6.9563E3,6.6631E3,7.4845E3,4.9534E3,5.2604E3,5.3286E3,5.5722E3,7.375E3,6.2602E3,5.1237E3,6.9563E3,6.6631E3,7.4845E3,4.9534E3,5.2604E3,5.3286E3,5.5722E3,1.00:0.85:0.69:0.94:0.90:1.01:0.67:0.71:0.72:0.76,7.375E3,6.2602E3,5.1237E3,6.9563E3,6.6631E3,7.4845E3,4.9534E3,5.2604E3,5.3286E3,5.5722E3,7.375E3,6.2602E3,5.1237E3,6.9563E3,6.6631E3,7.4845E3,4.9534E3,5.2604E3,5.3286E3,5.5722E3,1.00:0.85:0.69:0.94:0.90:1.01:0.67:0.71:0.72:0.76,12840,Immunoglobulin heavy variable 3-74 OS=Homo sapiens OX=9606 GN=IGHV3-74 PE=3 SV=1
126,246,P00736|C1R_HUMAN,1.16,1,1,1,,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,1.00:1.19:0.92:0.99:1.04:1.35:1.06:1.21:1.28:1.20,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,1.00:1.19:0.92:0.99:1.04:1.35:1.06:1.21:1.28:1.20,80119,Complement C1r subcomponent OS=Homo sapiens OX=9606 GN=C1R PE=1 SV=2
126,250,Q9NZP8|C1RL_HUMAN,1.16,2,1,1,,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,1.00:1.19:0.92:0.99:1.04:1.35:1.06:1.21:1.28:1.20,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,9.9145E2,1.1755E3,9.1063E2,9.7825E2,1.0357E3,1.3378E3,1.0536E3,1.1981E3,1.2658E3,1.1874E3,1.00:1.19:0.92:0.99:1.04:1.35:1.06:1.21:1.28:1.20,53498,Complement C1r subcomponent-like protein OS=Homo sapiens OX=9606 GN=C1RL PE=1 SV=2
180,288,Q9P2S6|ANKY1_HUMAN,1.10,2,1,1,,1.0481E4,1.2025E4,1.1659E4,9.9428E3,1.1623E4,1.1564E4,1.3938E4,1.4694E4,1.3326E4,1.2164E4,1.0481E4,1.2025E4,1.1659E4,9.9428E3,1.1623E4,1.1564E4,1.3938E4,1.4694E4,1.3326E4,1.2164E4,1.00:1.15:1.11:0.95:1.11:1.10:1.33:1.40:1.27:1.16,1.0481E4,1.2025E4,1.1659E4,9.9428E3,1.1623E4,1.1564E4,1.3938E4,1.4694E4,1.3326E4,1.2164E4,1.0481E4,1.2025E4,1.1659E4,9.9428E3,1.1623E4,1.1564E4,1.3938E4,1.4694E4,1.3326E4,1.2164E4,1.00:1.15:1.11:0.95:1.11:1.10:1.33:1.40:1.27:1.16,105516,Ankyrin repeat and MYND domain-containing protein 1 OS=Homo sapiens OX=9606 GN=ANKMY1 PE=2 SV=2
121,239,P02743|SAMP_HUMAN,1.03,4,1,1,,1.6713E3,1.2929E3,1.4935E3,1.6787E3,1.7381E3,1.4687E3,1.6349E3,1.4778E3,1.6775E3,1.4734E3,1.6713E3,1.2929E3,1.4935E3,1.6787E3,1.7381E3,1.4687E3,1.6349E3,1.4778E3,1.6775E3,1.4734E3,1.00:0.77:0.89:1.00:1.04:0.88:0.98:0.88:1.00:0.88,1.6713E3,1.2929E3,1.4935E3,1.6787E3,1.7381E3,1.4687E3,1.6349E3,1.4778E3,1.6775E3,1.4734E3,1.6713E3,1.2929E3,1.4935E3,1.6787E3,1.7381E3,1.4687E3,1.6349E3,1.4778E3,1.6775E3,1.4734E3,1.00:0.77:0.89:1.00:1.04:0.88:0.98:0.88:1.00:0.88,25387,Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2
143,369,Q63HN8|RN213_HUMAN,0.99,0,1,1,,4.7523E3,4.0707E3,3.4677E3,4.2954E3,4.1071E3,3.967E3,4.1521E3,3.3403E3,4.593E3,4.3114E3,4.7523E3,4.0707E3,3.4677E3,4.2954E3,4.1071E3,3.967E3,4.1521E3,3.3403E3,4.593E3,4.3114E3,1.00:0.86:0.73:0.90:0.86:0.83:0.87:0.70:0.97:0.91,4.7523E3,4.0707E3,3.4677E3,4.2954E3,4.1071E3,3.967E3,4.1521E3,3.3403E3,4.593E3,4.3114E3,4.7523E3,4.0707E3,3.4677E3,4.2954E3,4.1071E3,3.967E3,4.1521E3,3.3403E3,4.593E3,4.3114E3,1.00:0.86:0.73:0.90:0.86:0.83:0.87:0.70:0.97:0.91,591415,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens OX=9606 GN=RNF213 PE=1 SV=3
184,376,O76054|S14L2_HUMAN,0.96,3,1,1,,6.1635E3,5.2805E3,5.2704E3,5.1335E3,4.9863E3,4.9906E3,4.7628E3,4.6389E3,5.1931E3,5.6085E3,6.1635E3,5.2805E3,5.2704E3,5.1335E3,4.9863E3,4.9906E3,4.7628E3,4.6389E3,5.1931E3,5.6085E3,1.00:0.86:0.86:0.83:0.81:0.81:0.77:0.75:0.84:0.91,6.1635E3,5.2805E3,5.2704E3,5.1335E3,4.9863E3,4.9906E3,4.7628E3,4.6389E3,5.1931E3,5.6085E3,6.1635E3,5.2805E3,5.2704E3,5.1335E3,4.9863E3,4.9906E3,4.7628E3,4.6389E3,5.1931E3,5.6085E3,1.00:0.86:0.86:0.83:0.81:0.81:0.77:0.75:0.84:0.91,46145,SEC14-like protein 2 OS=Homo sapiens OX=9606 GN=SEC14L2 PE=1 SV=1
187,415,Q06136|KDSR_HUMAN,0.89,3,1,1,,5.1437E3,5.2176E3,5.3873E3,4.9829E3,4.8055E3,4.4158E3,3.896E3,4.0105E3,4.399E3,4.6392E3,5.1437E3,5.2176E3,5.3873E3,4.9829E3,4.8055E3,4.4158E3,3.896E3,4.0105E3,4.399E3,4.6392E3,1.00:1.01:1.05:0.97:0.93:0.86:0.76:0.78:0.86:0.90,5.1437E3,5.2176E3,5.3873E3,4.9829E3,4.8055E3,4.4158E3,3.896E3,4.0105E3,4.399E3,4.6392E3,5.1437E3,5.2176E3,5.3873E3,4.9829E3,4.8055E3,4.4158E3,3.896E3,4.0105E3,4.399E3,4.6392E3,1.00:1.01:1.05:0.97:0.93:0.86:0.76:0.78:0.86:0.90,36187,3-ketodihydrosphingosine reductase OS=Homo sapiens OX=9606 GN=KDSR PE=1 SV=1
115,206,P49908|SEPP1_HUMAN,0.86,3,1,1,,1.3251E3,1.1565E3,1.2011E3,1.4548E3,1.4059E3,1.1774E3,1.3559E3,1.302E3,1.3005E3,1.3685E3,1.3251E3,1.1565E3,1.2011E3,1.4548E3,1.4059E3,1.1774E3,1.3559E3,1.302E3,1.3005E3,1.3685E3,1.00:0.87:0.91:1.10:1.06:0.89:1.02:0.98:0.98:1.03,1.3251E3,1.1565E3,1.2011E3,1.4548E3,1.4059E3,1.1774E3,1.3559E3,1.302E3,1.3005E3,1.3685E3,1.3251E3,1.1565E3,1.2011E3,1.4548E3,1.4059E3,1.1774E3,1.3559E3,1.302E3,1.3005E3,1.3685E3,1.00:0.87:0.91:1.10:1.06:0.89:1.02:0.98:0.98:1.03,43174,Selenoprotein P OS=Homo sapiens OX=9606 GN=SELENOP PE=1 SV=3
168,344,A6NKD9|CC85C_HUMAN,0.85,3,1,1,,5.3189E4,5.3299E4,4.9087E4,5.6737E4,4.7668E4,4.1748E4,4.7135E4,4.9345E4,5.0389E4,5.1773E4,5.3189E4,5.3299E4,4.9087E4,5.6737E4,4.7668E4,4.1748E4,4.7135E4,4.9345E4,5.0389E4,5.1773E4,1.00:1.00:0.92:1.07:0.90:0.78:0.89:0.93:0.95:0.97,5.3189E4,5.3299E4,4.9087E4,5.6737E4,4.7668E4,4.1748E4,4.7135E4,4.9345E4,5.0389E4,5.1773E4,5.3189E4,5.3299E4,4.9087E4,5.6737E4,4.7668E4,4.1748E4,4.7135E4,4.9345E4,5.0389E4,5.1773E4,1.00:1.00:0.92:1.07:0.90:0.78:0.89:0.93:0.95:0.97,45210,Coiled-coil domain-containing protein 85C OS=Homo sapiens OX=9606 GN=CCDC85C PE=1 SV=1
100,118,A0A0B4J1V6|HV373_HUMAN,0.82,28,3,1,,2.0328E3,1.565E3,1.7051E3,1.7615E3,1.7264E3,1.7444E3,1.4987E3,1.5096E3,1.6625E3,1.5337E3,2.0328E3,1.565E3,1.7051E3,1.7615E3,1.7264E3,1.7444E3,1.4987E3,1.5096E3,1.6625E3,1.5337E3,1.00:0.77:0.84:0.87:0.85:0.86:0.74:0.74:0.82:0.75,2.0328E3,1.565E3,1.7051E3,1.7615E3,1.7264E3,1.7444E3,1.4987E3,1.5096E3,1.6625E3,1.5337E3,2.0328E3,1.565E3,1.7051E3,1.7615E3,1.7264E3,1.7444E3,1.4987E3,1.5096E3,1.6625E3,1.5337E3,1.00:0.77:0.84:0.87:0.85:0.86:0.74:0.74:0.82:0.75,12858,Immunoglobulin heavy variable 3-73 OS=Homo sapiens OX=9606 GN=IGHV3-73 PE=3 SV=1
78,83,A0A087WSY6|KVD15_HUMAN,0.77,48,4,1,,1.3563E3,1.097E3,1.0331E3,1.2259E3,1.2853E3,1.1265E3,1.169E3,1.0358E3,1.0228E3,1.0331E3,1.3563E3,1.097E3,1.0331E3,1.2259E3,1.2853E3,1.1265E3,1.169E3,1.0358E3,1.0228E3,1.0331E3,1.00:0.81:0.76:0.90:0.95:0.83:0.86:0.76:0.75:0.76,1.3563E3,1.097E3,1.0331E3,1.2259E3,1.2853E3,1.1265E3,1.169E3,1.0358E3,1.0228E3,1.0331E3,1.3563E3,1.097E3,1.0331E3,1.2259E3,1.2853E3,1.1265E3,1.169E3,1.0358E3,1.0228E3,1.0331E3,1.00:0.81:0.76:0.90:0.95:0.83:0.86:0.76:0.75:0.76,12534,Immunoglobulin kappa variable 3D-15 OS=Homo sapiens OX=9606 GN=IGKV3D-15 PE=3 SV=6
148,336,Q8IYM0|F186B_HUMAN,0.75,1,1,1,,1.9626E3,1.6753E3,1.4872E3,1.9202E3,1.8848E3,1.7778E3,1.5586E3,1.5156E3,1.8331E3,1.7942E3,1.9626E3,1.6753E3,1.4872E3,1.9202E3,1.8848E3,1.7778E3,1.5586E3,1.5156E3,1.8331E3,1.7942E3,1.00:0.85:0.76:0.98:0.96:0.91:0.79:0.77:0.93:0.91,1.9626E3,1.6753E3,1.4872E3,1.9202E3,1.8848E3,1.7778E3,1.5586E3,1.5156E3,1.8331E3,1.7942E3,1.9626E3,1.6753E3,1.4872E3,1.9202E3,1.8848E3,1.7778E3,1.5586E3,1.5156E3,1.8331E3,1.7942E3,1.00:0.85:0.76:0.98:0.96:0.91:0.79:0.77:0.93:0.91,103722,Protein FAM186B OS=Homo sapiens OX=9606 GN=FAM186B PE=2 SV=2
165,291,Q9HCJ3|RAVR2_HUMAN,0.73,2,1,1,,1.141E4,1.0643E4,1.0944E4,1.1373E4,1.0245E4,1.0285E4,8.7858E3,8.9935E3,9.1898E3,9.8741E3,1.141E4,1.0643E4,1.0944E4,1.1373E4,1.0245E4,1.0285E4,8.7858E3,8.9935E3,9.1898E3,9.8741E3,1.00:0.93:0.96:1.00:0.90:0.90:0.77:0.79:0.81:0.87,1.141E4,1.0643E4,1.0944E4,1.1373E4,1.0245E4,1.0285E4,8.7858E3,8.9935E3,9.1898E3,9.8741E3,1.141E4,1.0643E4,1.0944E4,1.1373E4,1.0245E4,1.0285E4,8.7858E3,8.9935E3,9.1898E3,9.8741E3,1.00:0.93:0.96:1.00:0.90:0.90:0.77:0.79:0.81:0.87,74339,Ribonucleoprotein PTB-binding 2 OS=Homo sapiens OX=9606 GN=RAVER2 PE=1 SV=2
140,290,Q09472|EP300_HUMAN,0.71,1,1,1,,4.6174E3,4.0838E3,3.9453E3,4.3307E3,4.2374E3,4.3889E3,3.9076E3,3.8808E3,4.6016E3,4.7169E3,4.6174E3,4.0838E3,3.9453E3,4.3307E3,4.2374E3,4.3889E3,3.9076E3,3.8808E3,4.6016E3,4.7169E3,1.00:0.88:0.85:0.94:0.92:0.95:0.85:0.84:1.00:1.02,4.6174E3,4.0838E3,3.9453E3,4.3307E3,4.2374E3,4.3889E3,3.9076E3,3.8808E3,4.6016E3,4.7169E3,4.6174E3,4.0838E3,3.9453E3,4.3307E3,4.2374E3,4.3889E3,3.9076E3,3.8808E3,4.6016E3,4.7169E3,1.00:0.88:0.85:0.94:0.92:0.95:0.85:0.84:1.00:1.02,264158,Histone acetyltransferase p300 OS=Homo sapiens OX=9606 GN=EP300 PE=1 SV=2
132,251,P49454|CENPF_HUMAN,0.64,0,1,1,Carbamidomethylation,1.2039E4,1.1352E4,1.1E4,1.1651E4,1.111E4,9.6245E3,1.2025E4,1.0925E4,1.2107E4,1.1148E4,1.2039E4,1.1352E4,1.1E4,1.1651E4,1.111E4,9.6245E3,1.2025E4,1.0925E4,1.2107E4,1.1148E4,1.00:0.94:0.91:0.97:0.92:0.80:1.00:0.91:1.01:0.93,1.2039E4,1.1352E4,1.1E4,1.1651E4,1.111E4,9.6245E3,1.2025E4,1.0925E4,1.2107E4,1.1148E4,1.2039E4,1.1352E4,1.1E4,1.1651E4,1.111E4,9.6245E3,1.2025E4,1.0925E4,1.2107E4,1.1148E4,1.00:0.94:0.91:0.97:0.92:0.80:1.00:0.91:1.01:0.93,357527,Centromere protein F OS=Homo sapiens OX=9606 GN=CENPF PE=1 SV=3
153,405,Q4G163|FBX43_HUMAN,0.62,1,1,1,,1.1183E4,1.1589E4,9.9157E3,1.0479E4,1.0936E4,1.1254E4,1.0705E4,1.1469E4,1.1051E4,1.0543E4,1.1183E4,1.1589E4,9.9157E3,1.0479E4,1.0936E4,1.1254E4,1.0705E4,1.1469E4,1.1051E4,1.0543E4,1.00:1.04:0.89:0.94:0.98:1.01:0.96:1.03:0.99:0.94,1.1183E4,1.1589E4,9.9157E3,1.0479E4,1.0936E4,1.1254E4,1.0705E4,1.1469E4,1.1051E4,1.0543E4,1.1183E4,1.1589E4,9.9157E3,1.0479E4,1.0936E4,1.1254E4,1.0705E4,1.1469E4,1.1051E4,1.0543E4,1.00:1.04:0.89:0.94:0.98:1.01:0.96:1.03:0.99:0.94,78402,F-box only protein 43 OS=Homo sapiens OX=9606 GN=FBXO43 PE=1 SV=3
158,297,Q9UG63|ABCF2_HUMAN,0.60,2,1,1,,1.4992E4,1.5343E4,1.5214E4,1.3849E4,1.5172E4,1.5694E4,1.7108E4,1.7343E4,1.6046E4,1.6298E4,1.4992E4,1.5343E4,1.5214E4,1.3849E4,1.5172E4,1.5694E4,1.7108E4,1.7343E4,1.6046E4,1.6298E4,1.00:1.02:1.01:0.92:1.01:1.05:1.14:1.16:1.07:1.09,1.4992E4,1.5343E4,1.5214E4,1.3849E4,1.5172E4,1.5694E4,1.7108E4,1.7343E4,1.6046E4,1.6298E4,1.4992E4,1.5343E4,1.5214E4,1.3849E4,1.5172E4,1.5694E4,1.7108E4,1.7343E4,1.6046E4,1.6298E4,1.00:1.02:1.01:0.92:1.01:1.05:1.14:1.16:1.07:1.09,71290,ATP-binding cassette sub-family F member 2 OS=Homo sapiens OX=9606 GN=ABCF2 PE=1 SV=2
112,176,P01703|LV140_HUMAN,0.50,21,3,1,Pyro-glu from Q,1.7776E4,1.6106E4,1.5619E4,1.6279E4,1.6275E4,1.6127E4,1.5275E4,1.4729E4,1.6319E4,1.7297E4,1.7776E4,1.6106E4,1.5619E4,1.6279E4,1.6275E4,1.6127E4,1.5275E4,1.4729E4,1.6319E4,1.7297E4,1.00:0.91:0.88:0.92:0.92:0.91:0.86:0.83:0.92:0.97,1.7776E4,1.6106E4,1.5619E4,1.6279E4,1.6275E4,1.6127E4,1.5275E4,1.4729E4,1.6319E4,1.7297E4,1.7776E4,1.6106E4,1.5619E4,1.6279E4,1.6275E4,1.6127E4,1.5275E4,1.4729E4,1.6319E4,1.7297E4,1.00:0.91:0.88:0.92:0.92:0.91:0.86:0.83:0.92:0.97,12302,Immunoglobulin lambda variable 1-40 OS=Homo sapiens OX=9606 GN=IGLV1-40 PE=1 SV=2
117,216,P01701|LV151_HUMAN,0.50,15,1,1,Pyro-glu from Q,1.0088E4,9.0606E3,8.8745E3,9.3606E3,9.3519E3,9.3645E3,8.5651E3,8.898E3,9.7095E3,1.0069E4,1.0088E4,9.0606E3,8.8745E3,9.3606E3,9.3519E3,9.3645E3,8.5651E3,8.898E3,9.7095E3,1.0069E4,1.00:0.90:0.88:0.93:0.93:0.93:0.85:0.88:0.96:1.00,1.0088E4,9.0606E3,8.8745E3,9.3606E3,9.3519E3,9.3645E3,8.5651E3,8.898E3,9.7095E3,1.0069E4,1.0088E4,9.0606E3,8.8745E3,9.3606E3,9.3519E3,9.3645E3,8.5651E3,8.898E3,9.7095E3,1.0069E4,1.00:0.90:0.88:0.93:0.93:0.93:0.85:0.88:0.96:1.00,12249,Immunoglobulin lambda variable 1-51 OS=Homo sapiens OX=9606 GN=IGLV1-51 PE=1 SV=2
177,500,Q9NY46|SCN3A_HUMAN,0.46,0,1,1,,5.6231E3,5.9339E3,5.4145E3,5.226E3,5.4591E3,5.0278E3,5.0615E3,5.3971E3,5.27E3,5.1117E3,5.6231E3,5.9339E3,5.4145E3,5.226E3,5.4591E3,5.0278E3,5.0615E3,5.3971E3,5.27E3,5.1117E3,1.00:1.06:0.96:0.93:0.97:0.89:0.90:0.96:0.94:0.91,5.6231E3,5.9339E3,5.4145E3,5.226E3,5.4591E3,5.0278E3,5.0615E3,5.3971E3,5.27E3,5.1117E3,5.6231E3,5.9339E3,5.4145E3,5.226E3,5.4591E3,5.0278E3,5.0615E3,5.3971E3,5.27E3,5.1117E3,1.00:1.06:0.96:0.93:0.97:0.89:0.90:0.96:0.94:0.91,226292,Sodium channel protein type 3 subunit alpha OS=Homo sapiens OX=9606 GN=SCN3A PE=1 SV=2
